image_id,format,target_size,file_path,brisque,niqe,nima,clip
testimages_garden_table,jpeg,50000,../imgs/jpeg_dec/50000/testimages_garden_table.png,19.68231201171875,2.3859442665190875,4.686137676239014,0.6197308897972107
testimages_billiard_balls_b,jpeg,50000,../imgs/jpeg_dec/50000/testimages_billiard_balls_b.png,25.32196044921875,3.7693945927350456,4.674685478210449,0.4603918492794037
testimages_carrots,jpeg,50000,../imgs/jpeg_dec/50000/testimages_carrots.png,22.58563232421875,3.5642946187303095,5.257291793823242,0.515132486820221
testimages_pencils_b,jpeg,50000,../imgs/jpeg_dec/50000/testimages_pencils_b.png,66.55096435546875,4.693642457087581,5.497549533843994,0.6473773121833801
testimages_tools_b,jpeg,50000,../imgs/jpeg_dec/50000/testimages_tools_b.png,19.15496826171875,4.761430769917718,4.6189188957214355,0.683006227016449
testimages_clips,jpeg,50000,../imgs/jpeg_dec/50000/testimages_clips.png,95.86383056640625,14.079318683880421,5.120908737182617,0.3588947355747223
testimages_socks,jpeg,50000,../imgs/jpeg_dec/50000/testimages_socks.png,2.99725341796875,5.023282533105909,5.3344407081604,0.37258851528167725
testimages_screws,jpeg,50000,../imgs/jpeg_dec/50000/testimages_screws.png,32.28436279296875,4.900396792808004,4.855782985687256,0.4752040505409241
testimages_building,jpeg,50000,../imgs/jpeg_dec/50000/testimages_building.png,22.45965576171875,4.215543034244102,4.691255569458008,0.5150499939918518
testimages_coins,jpeg,50000,../imgs/jpeg_dec/50000/testimages_coins.png,17.92303466796875,2.9774750706585467,4.443432331085205,0.6165704131126404
testimages_flowers,jpeg,50000,../imgs/jpeg_dec/50000/testimages_flowers.png,17.74774169921875,3.879258201104136,4.283546447753906,0.6744722723960876
testimages_tools_a,jpeg,50000,../imgs/jpeg_dec/50000/testimages_tools_a.png,30.16082763671875,3.6354077713019324,4.541293621063232,0.3667506277561188
